modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
mlp,tfidf,"(1, 1)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.49171270718232046, 'recall': 0.445, 'f1-score': 0.4671916010498688, 'support': 200.0}, 'No': {'precision': 0.7861271676300579, 'recall': 0.816, 'f1-score': 0.8007850834151129, 'support': 500.0}, 'accuracy': 0.71, 'macro avg': {'precision': 0.6389199374061891, 'recall': 0.6305, 'f1-score': 0.6339883422324908, 'support': 700.0}, 'weighted avg': {'precision': 0.7020087503592758, 'recall': 0.71, 'f1-score': 0.705472659882186, 'support': 700.0}}",0.71,0.6339883422324908,0.6389199374061891,0.6305,0.705472659882186,"[0.6468093023255814, 0.6229917234664071, 0.6287486255937794, 0.5809523809523809, 0.609037826859609]",0.6177079718395516,0.022012934279965774
svc,frecuencia,"(1, 1)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.47317073170731705, 'recall': 0.485, 'f1-score': 0.47901234567901235, 'support': 200.0}, 'No': {'precision': 0.7919191919191919, 'recall': 0.784, 'f1-score': 0.7879396984924623, 'support': 500.0}, 'accuracy': 0.6985714285714286, 'macro avg': {'precision': 0.6325449618132545, 'recall': 0.6345000000000001, 'f1-score': 0.6334760220857373, 'support': 700.0}, 'weighted avg': {'precision': 0.7008482032872276, 'recall': 0.6985714285714286, 'f1-score': 0.6996747405457623, 'support': 700.0}}",0.6985714285714286,0.6334760220857373,0.6325449618132545,0.6345000000000001,0.6996747405457623,"[0.5947655429212616, 0.6386738137780426, 0.6509485094850949, 0.5661520422122337, 0.5868852459016394]",0.6074850308596543,0.03211344459385711
random_forest,tfidf,"(1, 1)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.4823529411764706, 'recall': 0.41, 'f1-score': 0.44324324324324327, 'support': 200.0}, 'No': {'precision': 0.7773584905660378, 'recall': 0.824, 'f1-score': 0.8, 'support': 500.0}, 'accuracy': 0.7057142857142857, 'macro avg': {'precision': 0.6298557158712542, 'recall': 0.617, 'f1-score': 0.6216216216216217, 'support': 700.0}, 'weighted avg': {'precision': 0.6930711907404472, 'recall': 0.7057142857142857, 'f1-score': 0.698069498069498, 'support': 700.0}}",0.7057142857142857,0.6216216216216217,0.6298557158712542,0.617,0.698069498069498,"[0.5767365198963974, 0.5434098065677013, 0.6042773900236922, 0.5404857721836915, 0.5599264705882353]",0.5649671918519436,0.02355112907291223
random_forest,frecuencia,"(1, 1)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.4875, 'recall': 0.39, 'f1-score': 0.43333333333333335, 'support': 200.0}, 'No': {'precision': 0.774074074074074, 'recall': 0.836, 'f1-score': 0.8038461538461539, 'support': 500.0}, 'accuracy': 0.7085714285714285, 'macro avg': {'precision': 0.630787037037037, 'recall': 0.613, 'f1-score': 0.6185897435897436, 'support': 700.0}, 'weighted avg': {'precision': 0.6921957671957671, 'recall': 0.7085714285714285, 'f1-score': 0.6979853479853481, 'support': 700.0}}",0.7085714285714285,0.6185897435897436,0.630787037037037,0.613,0.6979853479853481,"[0.5324949226683331, 0.5123790622674275, 0.537391304347826, 0.5114285714285715, 0.5211594202898551]",0.5229706562004026,0.010462780731610123
random_forest,binaria,"(1, 1)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.48148148148148145, 'recall': 0.39, 'f1-score': 0.430939226519337, 'support': 200.0}, 'No': {'precision': 0.7732342007434945, 'recall': 0.832, 'f1-score': 0.8015414258188824, 'support': 500.0}, 'accuracy': 0.7057142857142857, 'macro avg': {'precision': 0.6273578411124879, 'recall': 0.611, 'f1-score': 0.6162403261691097, 'support': 700.0}, 'weighted avg': {'precision': 0.6898762809543479, 'recall': 0.7057142857142857, 'f1-score': 0.6956550831618694, 'support': 700.0}}",0.7057142857142857,0.6162403261691097,0.6273578411124879,0.611,0.6956550831618694,"[0.5341166769738198, 0.5114285714285715, 0.5196032257134344, 0.5013396375098502, 0.5308772859793268]",0.5194730795210005,0.012149433229222335
gradient_boosting,frecuencia,"(1, 1)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.450261780104712, 'recall': 0.43, 'f1-score': 0.4398976982097187, 'support': 200.0}, 'No': {'precision': 0.7760314341846758, 'recall': 0.79, 'f1-score': 0.7829534192269574, 'support': 500.0}, 'accuracy': 0.6871428571428572, 'macro avg': {'precision': 0.6131466071446939, 'recall': 0.61, 'f1-score': 0.611425558718338, 'support': 700.0}, 'weighted avg': {'precision': 0.682954390161829, 'recall': 0.6871428571428572, 'f1-score': 0.6849374989363178, 'support': 700.0}}",0.6871428571428572,0.611425558718338,0.6131466071446939,0.61,0.6849374989363178,"[0.5207144629124287, 0.4870637013926662, 0.5176252319109462, 0.4761320874381633, 0.5222701149425287]",0.5047611197193466,0.019284084422270583
gradient_boosting,binaria,"(1, 1)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.44680851063829785, 'recall': 0.42, 'f1-score': 0.4329896907216495, 'support': 200.0}, 'No': {'precision': 0.7734375, 'recall': 0.792, 'f1-score': 0.782608695652174, 'support': 500.0}, 'accuracy': 0.6857142857142857, 'macro avg': {'precision': 0.6101230053191489, 'recall': 0.606, 'f1-score': 0.6077991931869118, 'support': 700.0}, 'weighted avg': {'precision': 0.6801149316109423, 'recall': 0.6857142857142857, 'f1-score': 0.6827175513863099, 'support': 700.0}}",0.6857142857142857,0.6077991931869118,0.6101230053191489,0.606,0.6827175513863099,"[0.525870954442383, 0.4928925821081789, 0.5108760017370021, 0.4810561618091391, 0.5191662389956969]",0.50597238781848,0.016649178526294668
gradient_boosting,tfidf,"(1, 1)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.40375586854460094, 'recall': 0.43, 'f1-score': 0.41646489104116224, 'support': 200.0}, 'No': {'precision': 0.7659137577002053, 'recall': 0.746, 'f1-score': 0.7558257345491388, 'support': 500.0}, 'accuracy': 0.6557142857142857, 'macro avg': {'precision': 0.5848348131224032, 'recall': 0.588, 'f1-score': 0.5861453127951506, 'support': 700.0}, 'weighted avg': {'precision': 0.6624400750843183, 'recall': 0.6557142857142857, 'f1-score': 0.6588654935468597, 'support': 700.0}}",0.6557142857142857,0.5861453127951506,0.5848348131224032,0.588,0.6588654935468597,"[0.5120701799321252, 0.5450906522251, 0.5467797508613835, 0.5211594202898551, 0.5530021191429244]",0.5356204244902776,0.016000460922345545
mlp,tfidf,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.3838383838383838, 'recall': 0.19, 'f1-score': 0.25418060200668896, 'support': 200.0}, 'No': {'precision': 0.7304492512479202, 'recall': 0.878, 'f1-score': 0.7974568574023615, 'support': 500.0}, 'accuracy': 0.6814285714285714, 'macro avg': {'precision': 0.557143817543152, 'recall': 0.534, 'f1-score': 0.5258187297045253, 'support': 700.0}, 'weighted avg': {'precision': 0.6314175748451955, 'recall': 0.6814285714285714, 'f1-score': 0.6422350701464551, 'support': 700.0}}",0.6814285714285714,0.5258187297045253,0.557143817543152,0.534,0.6422350701464551,"[0.5787708394988655, 0.5616161616161617, 0.5846820882529433, 0.5467205124634452, 0.5597821918858809]",0.5663143587434594,0.01372004717404712
naive_bayes,tfidf,"(2, 2)",{},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.3409090909090909, 'recall': 0.675, 'f1-score': 0.45302013422818793, 'support': 200.0}, 'No': {'precision': 0.7861842105263158, 'recall': 0.478, 'f1-score': 0.5945273631840796, 'support': 500.0}, 'accuracy': 0.5342857142857143, 'macro avg': {'precision': 0.5635466507177034, 'recall': 0.5765, 'f1-score': 0.5237737487061338, 'support': 700.0}, 'weighted avg': {'precision': 0.6589627477785373, 'recall': 0.5342857142857143, 'f1-score': 0.5540967263395391, 'support': 700.0}}",0.5342857142857143,0.5237737487061338,0.5635466507177034,0.5765,0.5540967263395391,"[0.45958041958041956, 0.4255106380533109, 0.43327550430316014, 0.435165921447373, 0.44381021964473266]",0.43946854060579926,0.011619183505736637
