modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
naive_bayes,binaria,"(2, 2)",{},Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.5252100840336135, 'recall': 0.625, 'f1-score': 0.5707762557077626, 'support': 200.0}, 'No': {'precision': 0.8376623376623377, 'recall': 0.774, 'f1-score': 0.8045738045738046, 'support': 500.0}, 'accuracy': 0.7314285714285714, 'macro avg': {'precision': 0.6814362108479756, 'recall': 0.6995, 'f1-score': 0.6876750301407836, 'support': 700.0}, 'weighted avg': {'precision': 0.7483902651969879, 'recall': 0.7314285714285714, 'f1-score': 0.7377745048977925, 'support': 700.0}}",0.7314285714285714,0.6876750301407836,0.6814362108479756,0.6995,0.7377745048977925,"[0.6707241592737776, 0.6385203364266175, 0.689257176679491, 0.6627760545643557, 0.7395901318365748]",0.6801735717561633,0.033881548088339423
gradient_boosting,frecuencia,"(2, 2)",{'n_estimators': 100},Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.7358490566037735, 'recall': 0.39, 'f1-score': 0.5098039215686274, 'support': 200.0}, 'No': {'precision': 0.7946127946127947, 'recall': 0.944, 'f1-score': 0.8628884826325411, 'support': 500.0}, 'accuracy': 0.7857142857142857, 'macro avg': {'precision': 0.7652309256082841, 'recall': 0.667, 'f1-score': 0.6863462021005843, 'support': 700.0}, 'weighted avg': {'precision': 0.7778231551816459, 'recall': 0.7857142857142857, 'f1-score': 0.7620071794714229, 'support': 700.0}}",0.7857142857142857,0.6863462021005843,0.7652309256082841,0.667,0.7620071794714229,"[0.6103896103896104, 0.602438377948582, 0.6262920752716672, 0.6103896103896104, 0.6647982478933887]",0.6228615843785718,0.02235468472498426
gradient_boosting,binaria,"(2, 2)",{'n_estimators': 100},Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.7102803738317757, 'recall': 0.38, 'f1-score': 0.495114006514658, 'support': 200.0}, 'No': {'precision': 0.790893760539629, 'recall': 0.938, 'f1-score': 0.8581884720951509, 'support': 500.0}, 'accuracy': 0.7785714285714286, 'macro avg': {'precision': 0.7505870671857023, 'recall': 0.659, 'f1-score': 0.6766512393049045, 'support': 700.0}, 'weighted avg': {'precision': 0.7678613643373852, 'recall': 0.7785714285714286, 'f1-score': 0.7544529105007244, 'support': 700.0}}",0.7785714285714286,0.6766512393049045,0.7505870671857023,0.659,0.7544529105007244,"[0.6103896103896104, 0.6200725536458673, 0.6262920752716672, 0.6103896103896104, 0.6479397221568166]",0.6230167143707144,0.013852363685743744
mlp,binaria,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.6972477064220184, 'recall': 0.38, 'f1-score': 0.4919093851132686, 'support': 200.0}, 'No': {'precision': 0.7901861252115059, 'recall': 0.934, 'f1-score': 0.8560953253895509, 'support': 500.0}, 'accuracy': 0.7757142857142857, 'macro avg': {'precision': 0.7437169158167621, 'recall': 0.657, 'f1-score': 0.6740023552514097, 'support': 700.0}, 'weighted avg': {'precision': 0.7636322912716523, 'recall': 0.7757142857142857, 'f1-score': 0.7520421995963275, 'support': 700.0}}",0.7757142857142857,0.6740023552514097,0.7437169158167621,0.657,0.7520421995963275,"[0.6681388327469621, 0.6577380952380952, 0.6868372216330859, 0.7120015488992328, 0.698273311978634]",0.6845978020992021,0.01967405110186482
naive_bayes,frecuencia,"(2, 2)",{},Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.5040983606557377, 'recall': 0.615, 'f1-score': 0.5540540540540541, 'support': 200.0}, 'No': {'precision': 0.831140350877193, 'recall': 0.758, 'f1-score': 0.7928870292887029, 'support': 500.0}, 'accuracy': 0.7171428571428572, 'macro avg': {'precision': 0.6676193557664654, 'recall': 0.6865, 'f1-score': 0.6734705416713784, 'support': 700.0}, 'weighted avg': {'precision': 0.7376997822424914, 'recall': 0.7171428571428572, 'f1-score': 0.7246490363645176, 'support': 700.0}}",0.7171428571428572,0.6734705416713784,0.6676193557664654,0.6865,0.7246490363645176,"[0.6611522818574245, 0.6282706766917293, 0.6961625727532801, 0.6703296703296703, 0.7366898148148149]",0.6785210032893838,0.036300692418849076
mlp,frecuencia,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.6944444444444444, 'recall': 0.375, 'f1-score': 0.487012987012987, 'support': 200.0}, 'No': {'precision': 0.7888513513513513, 'recall': 0.934, 'f1-score': 0.8553113553113553, 'support': 500.0}, 'accuracy': 0.7742857142857142, 'macro avg': {'precision': 0.7416478978978979, 'recall': 0.6545000000000001, 'f1-score': 0.6711621711621711, 'support': 700.0}, 'weighted avg': {'precision': 0.7618779493779493, 'recall': 0.7742857142857142, 'f1-score': 0.75008325008325, 'support': 700.0}}",0.7742857142857142,0.6711621711621711,0.7416478978978979,0.6545000000000001,0.75008325008325,"[0.6422726209960252, 0.6524632755291794, 0.6751253836364997, 0.6938850717789552, 0.7030679688270691]",0.6733628641535457,0.02328113720879924
logistic_regression,binaria,"(2, 2)",{'max_iter': 200},Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.8148148148148148, 'recall': 0.33, 'f1-score': 0.4697508896797153, 'support': 200.0}, 'No': {'precision': 0.7835218093699515, 'recall': 0.97, 'f1-score': 0.8668453976764968, 'support': 500.0}, 'accuracy': 0.7871428571428571, 'macro avg': {'precision': 0.7991683120923831, 'recall': 0.65, 'f1-score': 0.668298143678106, 'support': 700.0}, 'weighted avg': {'precision': 0.7924626680684839, 'recall': 0.7871428571428571, 'f1-score': 0.7533898239631307, 'support': 700.0}}",0.7871428571428571,0.668298143678106,0.7991683120923831,0.65,0.7533898239631307,"[0.6162938544855192, 0.5899078269020466, 0.6164899701073636, 0.5942028985507246, 0.6680147058823529]",0.6169818511856013,0.027773912288342383
naive_bayes,tfidf,"(2, 2)",{},Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.47703180212014135, 'recall': 0.675, 'f1-score': 0.5590062111801242, 'support': 200.0}, 'No': {'precision': 0.8441247002398081, 'recall': 0.704, 'f1-score': 0.7677208287895311, 'support': 500.0}, 'accuracy': 0.6957142857142857, 'macro avg': {'precision': 0.6605782511799747, 'recall': 0.6895, 'f1-score': 0.6633635199848276, 'support': 700.0}, 'weighted avg': {'precision': 0.7392410150627604, 'recall': 0.6957142857142857, 'f1-score': 0.7080880809011292, 'support': 700.0}}",0.6957142857142857,0.6633635199848276,0.6605782511799747,0.6895,0.7080880809011292,"[0.43422074067309013, 0.4428002857434432, 0.48384831460674155, 0.435165921447373, 0.4771241830065359]",0.4546318890954367,0.021424418401974527
mlp,tfidf,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.6636363636363637, 'recall': 0.365, 'f1-score': 0.47096774193548385, 'support': 200.0}, 'No': {'precision': 0.7847457627118644, 'recall': 0.926, 'f1-score': 0.8495412844036697, 'support': 500.0}, 'accuracy': 0.7657142857142857, 'macro avg': {'precision': 0.724191063174114, 'recall': 0.6455, 'f1-score': 0.6602545131695767, 'support': 700.0}, 'weighted avg': {'precision': 0.7501430772617212, 'recall': 0.7657142857142857, 'f1-score': 0.7413774151270451, 'support': 700.0}}",0.7657142857142857,0.6602545131695767,0.724191063174114,0.6455,0.7413774151270451,"[0.6497687151892759, 0.6364438711429444, 0.6961805555555556, 0.7028026237328563, 0.6910804601187452]",0.6752552451478755,0.026844180274009095
logistic_regression,frecuencia,"(2, 2)",{'max_iter': 200},Solo Tokenizacion,None,"{'Clickbait': {'precision': 0.7875, 'recall': 0.315, 'f1-score': 0.45, 'support': 200.0}, 'No': {'precision': 0.7790322580645161, 'recall': 0.966, 'f1-score': 0.8625, 'support': 500.0}, 'accuracy': 0.78, 'macro avg': {'precision': 0.783266129032258, 'recall': 0.6405, 'f1-score': 0.65625, 'support': 700.0}, 'weighted avg': {'precision': 0.7814516129032257, 'recall': 0.78, 'f1-score': 0.7446428571428572, 'support': 700.0}}",0.78,0.65625,0.783266129032258,0.6405,0.7446428571428572,"[0.6180259103901407, 0.5873976680724387, 0.6400282552389922, 0.6023188405797102, 0.654780705399939]",0.6205102759362442,0.024449781363964636
