modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
logistic_regression,svd,"(2, 2)",{'max_iter': 200},Desconocido,None,"{'Clickbait': {'precision': 0.3333333333333333, 'recall': 0.23, 'f1-score': 0.27218934911242604, 'support': 200.0}, 'No': {'precision': 0.7259786476868327, 'recall': 0.816, 'f1-score': 0.768361581920904, 'support': 500.0}, 'accuracy': 0.6485714285714286, 'macro avg': {'precision': 0.529655990510083, 'recall': 0.523, 'f1-score': 0.520275465516665, 'support': 700.0}, 'weighted avg': {'precision': 0.6137942721572615, 'recall': 0.6485714285714286, 'f1-score': 0.6265980868327674, 'support': 700.0}}",0.6485714285714286,0.520275465516665,0.529655990510083,0.523,0.6265980868327674,[0.44280029 0.42551064 0.44179131 0.45232507 0.43422074],0.43932960908075913,0.008989460655088002
svc,svd,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Desconocido,None,"{'Clickbait': {'precision': 0.40789473684210525, 'recall': 0.155, 'f1-score': 0.2246376811594203, 'support': 200.0}, 'No': {'precision': 0.7291666666666666, 'recall': 0.91, 'f1-score': 0.8096085409252669, 'support': 500.0}, 'accuracy': 0.6942857142857143, 'macro avg': {'precision': 0.5685307017543859, 'recall': 0.5325, 'f1-score': 0.5171231110423435, 'support': 700.0}, 'weighted avg': {'precision': 0.637374686716792, 'recall': 0.6942857142857143, 'f1-score': 0.6424740095635965, 'support': 700.0}}",0.6942857142857143,0.5171231110423435,0.5685307017543859,0.5325,0.6424740095635965,[0.43422074 0.42551064 0.42551064 0.44381022 0.43422074],0.432654595419507,0.006803320181575146
mlp,svd,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Desconocido,None,"{'Clickbait': {'precision': 0.31547619047619047, 'recall': 0.265, 'f1-score': 0.28804347826086957, 'support': 200.0}, 'No': {'precision': 0.7236842105263158, 'recall': 0.77, 'f1-score': 0.7461240310077519, 'support': 500.0}, 'accuracy': 0.6257142857142857, 'macro avg': {'precision': 0.5195802005012531, 'recall': 0.5175000000000001, 'f1-score': 0.5170837546343108, 'support': 700.0}, 'weighted avg': {'precision': 0.6070533476548514, 'recall': 0.6257142857142857, 'f1-score': 0.6152438730800712, 'support': 700.0}}",0.6257142857142857,0.5170837546343108,0.5195802005012531,0.5175000000000001,0.6152438730800712,[0.49666153 0.4901225  0.51388889 0.47868516 0.47359626],0.490590867163892,0.014215715694116103
mlp,frecuencia,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Desconocido,None,"{'Clickbait': {'precision': 0.3974358974358974, 'recall': 0.155, 'f1-score': 0.22302158273381295, 'support': 200.0}, 'No': {'precision': 0.7282958199356914, 'recall': 0.906, 'f1-score': 0.8074866310160428, 'support': 500.0}, 'accuracy': 0.6914285714285714, 'macro avg': {'precision': 0.5628658586857944, 'recall': 0.5305, 'f1-score': 0.5152541068749279, 'support': 700.0}, 'weighted avg': {'precision': 0.6337644135071788, 'recall': 0.6914285714285714, 'f1-score': 0.64049661722112, 'support': 700.0}}",0.6914285714285714,0.5152541068749279,0.5628658586857944,0.5305,0.64049661722112,[0.50599327 0.49186823 0.5591543  0.52904412 0.55230477],0.5276729362805044,0.025890803957784574
naive_bayes,binaria,"(2, 2)",{},Desconocido,None,"{'Clickbait': {'precision': 0.32914572864321606, 'recall': 0.655, 'f1-score': 0.43812709030100333, 'support': 200.0}, 'No': {'precision': 0.7715231788079471, 'recall': 0.466, 'f1-score': 0.5810473815461347, 'support': 500.0}, 'accuracy': 0.52, 'macro avg': {'precision': 0.5503344537255815, 'recall': 0.5605, 'f1-score': 0.509587235923569, 'support': 700.0}, 'weighted avg': {'precision': 0.6451296216180239, 'recall': 0.52, 'f1-score': 0.5402130126189544, 'support': 700.0}}",0.52,0.509587235923569,0.5503344537255815,0.5605,0.5402130126189544,[0.52265839 0.50298511 0.54677975 0.52606989 0.54202567],0.5281037627084586,0.01553928712525531
naive_bayes,frecuencia,"(2, 2)",{},Desconocido,None,"{'Clickbait': {'precision': 0.3283208020050125, 'recall': 0.655, 'f1-score': 0.4373956594323873, 'support': 200.0}, 'No': {'precision': 0.770764119601329, 'recall': 0.464, 'f1-score': 0.5792759051186017, 'support': 500.0}, 'accuracy': 0.5185714285714286, 'macro avg': {'precision': 0.5495424608031707, 'recall': 0.5595, 'f1-score': 0.5083357822754945, 'support': 700.0}, 'weighted avg': {'precision': 0.6443517431452386, 'recall': 0.5185714285714286, 'f1-score': 0.5387386920653976, 'support': 700.0}}",0.5185714285714286,0.5083357822754945,0.5495424608031707,0.5595,0.5387386920653976,[0.52861953 0.50740306 0.54677975 0.54448529 0.54782856],0.5350232399805828,0.015463531134096408
logistic_regression,tfidf,"(2, 2)",{'max_iter': 200},Desconocido,None,"{'Clickbait': {'precision': 0.4166666666666667, 'recall': 0.125, 'f1-score': 0.19230769230769232, 'support': 200.0}, 'No': {'precision': 0.7265625, 'recall': 0.93, 'f1-score': 0.8157894736842105, 'support': 500.0}, 'accuracy': 0.7, 'macro avg': {'precision': 0.5716145833333334, 'recall': 0.5275000000000001, 'f1-score': 0.5040485829959515, 'support': 700.0}, 'weighted avg': {'precision': 0.6380208333333334, 'recall': 0.7, 'f1-score': 0.6376518218623481, 'support': 700.0}}",0.7,0.5040485829959515,0.5716145833333334,0.5275000000000001,0.6376518218623481,[0.44280029 0.42463126 0.44179131 0.45232507 0.43422074],0.43915373381038647,0.009262556981942891
gradient_boosting,tfidf,"(2, 2)",{'n_estimators': 100},Desconocido,None,"{'Clickbait': {'precision': 0.4583333333333333, 'recall': 0.11, 'f1-score': 0.1774193548387097, 'support': 200.0}, 'No': {'precision': 0.7269938650306749, 'recall': 0.948, 'f1-score': 0.8229166666666666, 'support': 500.0}, 'accuracy': 0.7085714285714285, 'macro avg': {'precision': 0.5926635991820041, 'recall': 0.529, 'f1-score': 0.5001680107526881, 'support': 700.0}, 'weighted avg': {'precision': 0.6502337131171487, 'recall': 0.7085714285714285, 'f1-score': 0.6384888632872504, 'support': 700.0}}",0.7085714285714285,0.5001680107526881,0.5926635991820041,0.529,0.6384888632872504,[0.47974731 0.49428571 0.4748621  0.510876   0.49429553],0.49081332904305663,0.012677481610047638
gradient_boosting,frecuencia,"(2, 2)",{'n_estimators': 100},Desconocido,None,"{'Clickbait': {'precision': 0.5128205128205128, 'recall': 0.1, 'f1-score': 0.16736401673640167, 'support': 200.0}, 'No': {'precision': 0.7276853252647504, 'recall': 0.962, 'f1-score': 0.8285960378983634, 'support': 500.0}, 'accuracy': 0.7157142857142857, 'macro avg': {'precision': 0.6202529190426316, 'recall': 0.531, 'f1-score': 0.49798002731738256, 'support': 700.0}, 'weighted avg': {'precision': 0.6662953788521111, 'recall': 0.7157142857142857, 'f1-score': 0.63967260328066, 'support': 700.0}}",0.7157142857142857,0.49798002731738256,0.6202529190426316,0.531,0.63967260328066,[0.46305525 0.46482286 0.47092454 0.46778711 0.46659893],0.4666377399670944,0.002676833125329628
gradient_boosting,binaria,"(2, 2)",{'n_estimators': 100},Desconocido,None,"{'Clickbait': {'precision': 0.4878048780487805, 'recall': 0.1, 'f1-score': 0.16597510373443983, 'support': 200.0}, 'No': {'precision': 0.7268588770864947, 'recall': 0.958, 'f1-score': 0.8265746333045729, 'support': 500.0}, 'accuracy': 0.7128571428571429, 'macro avg': {'precision': 0.6073318775676375, 'recall': 0.529, 'f1-score': 0.49627486851950636, 'support': 700.0}, 'weighted avg': {'precision': 0.6585577345042906, 'recall': 0.7128571428571429, 'f1-score': 0.6378319105702491, 'support': 700.0}}",0.7128571428571429,0.49627486851950636,0.6073318775676375,0.529,0.6378319105702491,[0.43776334 0.46482286 0.48633961 0.46778711 0.46659893],0.4646623726215501,0.015537055895554052
logistic_regression,binaria,"(2, 2)",{'max_iter': 200},Desconocido,None,"{'Clickbait': {'precision': 0.5555555555555556, 'recall': 0.075, 'f1-score': 0.13215859030837004, 'support': 200.0}, 'No': {'precision': 0.725111441307578, 'recall': 0.976, 'f1-score': 0.8320545609548167, 'support': 500.0}, 'accuracy': 0.7185714285714285, 'macro avg': {'precision': 0.6403334984315667, 'recall': 0.5255, 'f1-score': 0.48210657563159337, 'support': 700.0}, 'weighted avg': {'precision': 0.6766669025212858, 'recall': 0.7185714285714285, 'f1-score': 0.6320842836272605, 'support': 700.0}}",0.7185714285714285,0.48210657563159337,0.6403334984315667,0.5255,0.6320842836272605,[0.44280029 0.43138462 0.45018182 0.45232507 0.45125248],0.4455888528835107,0.00784965007561822
random_forest,tfidf,"(2, 2)",{'n_estimators': 100},Desconocido,None,"{'Clickbait': {'precision': 0.47058823529411764, 'recall': 0.08, 'f1-score': 0.13675213675213677, 'support': 200.0}, 'No': {'precision': 0.7237237237237237, 'recall': 0.964, 'f1-score': 0.8267581475128645, 'support': 500.0}, 'accuracy': 0.7114285714285714, 'macro avg': {'precision': 0.5971559795089207, 'recall': 0.522, 'f1-score': 0.4817551421325006, 'support': 700.0}, 'weighted avg': {'precision': 0.6513992984581221, 'recall': 0.7114285714285714, 'f1-score': 0.6296135730097995, 'support': 700.0}}",0.7114285714285714,0.4817551421325006,0.5971559795089207,0.522,0.6296135730097995,[0.44280029 0.43675792 0.45732239 0.45732239 0.44078322],0.44699724239922006,0.008652048009223482
